,Date,Symbol,Adj Close,Target_Close,Target,Predictions
1185,2024-11-21,TECHM,1702.25,1745.949951171875,0,0
1186,2024-11-22,TECHM,1747.449951171875,1749.5,0,0
1187,2024-11-25,TECHM,1732.5999755859375,1759.5999755859375,0,0
1188,2024-11-26,TECHM,1745.4000244140625,1786.949951171875,0,0
1189,2024-11-27,TECHM,1756.800048828125,1782.800048828125,0,0
1190,2024-11-28,TECHM,1713.3499755859375,,0,0
1191,2024-11-29,TECHM,1712.300048828125,,0,0
1192,2024-12-02,TECHM,1745.949951171875,,0,0
1193,2024-12-03,TECHM,1749.5,,0,0
1194,2024-12-04,TECHM,1759.5999755859375,,0,0
1195,2024-12-05,TECHM,1786.949951171875,,0,1
1196,2024-12-06,TECHM,1782.800048828125,,0,0
1197,2024-11-06,GODREJCP,1275.1500244140625,1181.6500244140625,0,0
1198,2024-11-07,GODREJCP,1258.5,1185.300048828125,0,0
1199,2024-11-08,GODREJCP,1251.050048828125,1178.699951171875,0,0
1200,2024-11-11,GODREJCP,1220.8499755859375,1192.300048828125,0,0
1201,2024-11-12,GODREJCP,1176.199951171875,1218.699951171875,0,0
1202,2024-11-13,GODREJCP,1183.9000244140625,1240.0999755859375,0,0
1203,2024-11-14,GODREJCP,1175.0999755859375,1261.5999755859375,1,0
1204,2024-11-18,GODREJCP,1181.6500244140625,1251.25,1,0
1205,2024-11-19,GODREJCP,1185.300048828125,1244.6500244140625,1,0
1206,2024-11-21,GODREJCP,1178.699951171875,1227.1500244140625,0,0
1207,2024-11-22,GODREJCP,1192.300048828125,1230.449951171875,0,0
1208,2024-11-25,GODREJCP,1218.699951171875,1228.5,0,0
1209,2024-11-26,GODREJCP,1240.0999755859375,1244.75,0,0
1210,2024-11-27,GODREJCP,1261.5999755859375,1235.449951171875,0,0
1211,2024-11-28,GODREJCP,1251.25,,0,0
1212,2024-11-29,GODREJCP,1244.6500244140625,,0,0
1213,2024-12-02,GODREJCP,1227.1500244140625,,0,0
1214,2024-12-03,GODREJCP,1230.449951171875,,0,0
1215,2024-12-04,GODREJCP,1228.5,,0,0
1216,2024-12-05,GODREJCP,1244.75,,0,0
1217,2024-12-06,GODREJCP,1235.449951171875,,0,0
1218,2024-11-06,HDFCLIFE,708.7000122070312,690.5,0,1
1219,2024-11-07,HDFCLIFE,711.7000122070312,680.4000244140625,0,0
1220,2024-11-08,HDFCLIFE,708.5,674.4000244140625,0,0
1221,2024-11-11,HDFCLIFE,705.3499755859375,688.2000122070312,0,0
1222,2024-11-12,HDFCLIFE,700.0,684.7999877929688,0,0
1223,2024-11-13,HDFCLIFE,685.0499877929688,682.4000244140625,0,0
1224,2024-11-14,HDFCLIFE,694.0,680.5499877929688,0,0
1225,2024-11-18,HDFCLIFE,690.5,657.7000122070312,0,0
1226,2024-11-19,HDFCLIFE,680.4000244140625,657.75,0,0
1227,2024-11-21,HDFCLIFE,674.4000244140625,640.2000122070312,0,0
1228,2024-11-22,HDFCLIFE,688.2000122070312,634.0,0,0
1229,2024-11-25,HDFCLIFE,684.7999877929688,650.25,0,0
1230,2024-11-26,HDFCLIFE,682.4000244140625,643.1500244140625,0,0
1231,2024-11-27,HDFCLIFE,680.5499877929688,636.5,0,0
1232,2024-11-28,HDFCLIFE,657.7000122070312,,0,0
1233,2024-11-29,HDFCLIFE,657.75,,0,0
1234,2024-12-02,HDFCLIFE,640.2000122070312,,0,0
1235,2024-12-03,HDFCLIFE,634.0,,0,0
1236,2024-12-04,HDFCLIFE,650.25,,0,0
1237,2024-12-05,HDFCLIFE,643.1500244140625,,0,0
1238,2024-12-06,HDFCLIFE,636.5,,0,0
1239,2024-11-06,GAIL,208.9199981689453,185.4600067138672,0,0
1240,2024-11-07,GAIL,210.42999267578125,186.67999267578125,0,0
1241,2024-11-08,GAIL,204.1699981689453,188.3000030517578,0,0
1242,2024-11-11,GAIL,202.92999267578125,192.61000061035156,0,0
1243,2024-11-12,GAIL,194.14999389648438,199.19000244140625,0,0
1244,2024-11-13,GAIL,189.47000122070312,193.97000122070312,0,0
1245,2024-11-14,GAIL,188.88999938964844,194.8800048828125,0,0
1246,2024-11-18,GAIL,185.4600067138672,196.6999969482422,1,0
1247,2024-11-19,GAIL,186.67999267578125,199.4600067138672,1,0
1248,2024-11-21,GAIL,188.3000030517578,198.5399932861328,1,0
1249,2024-11-22,GAIL,192.61000061035156,199.99000549316406,0,0
1250,2024-11-25,GAIL,199.19000244140625,206.72999572753906,0,0
1251,2024-11-26,GAIL,193.97000122070312,208.8699951171875,1,0
1252,2024-11-27,GAIL,194.8800048828125,210.41000366210938,1,0
1253,2024-11-28,GAIL,196.6999969482422,,0,0
1254,2024-11-29,GAIL,199.4600067138672,,0,0
1255,2024-12-02,GAIL,198.5399932861328,,0,0
1256,2024-12-03,GAIL,199.99000549316406,,0,0
1257,2024-12-04,GAIL,206.72999572753906,,0,0
1258,2024-12-05,GAIL,208.8699951171875,,0,0
1259,2024-12-06,GAIL,210.41000366210938,,0,0
1260,2024-11-06,TATAPOWER,449.29998779296875,404.70001220703125,0,0
1261,2024-11-07,TATAPOWER,444.8999938964844,408.1000061035156,0,0
1262,2024-11-08,TATAPOWER,432.75,408.04998779296875,0,0
1263,2024-11-11,TATAPOWER,431.5,413.75,0,0
1264,2024-11-12,TATAPOWER,414.1499938964844,412.3500061035156,0,0
1265,2024-11-13,TATAPOWER,399.3500061035156,410.29998779296875,0,0
1266,2024-11-14,TATAPOWER,404.6499938964844,417.6499938964844,0,0
1267,2024-11-18,TATAPOWER,404.70001220703125,414.5,0,0
1268,2024-11-19,TATAPOWER,408.1000061035156,414.1499938964844,0,0
1269,2024-11-21,TATAPOWER,408.04998779296875,416.5,0,0
1270,2024-11-22,TATAPOWER,413.75,428.54998779296875,0,0
1271,2024-11-25,TATAPOWER,412.3500061035156,425.6499938964844,0,0
1272,2024-11-26,TATAPOWER,410.29998779296875,430.8500061035156,1,0
1273,2024-11-27,TATAPOWER,417.6499938964844,439.70001220703125,1,0
1274,2024-11-28,TATAPOWER,414.5,,0,0
1275,2024-11-29,TATAPOWER,414.1499938964844,,0,0
1276,2024-12-02,TATAPOWER,416.5,,0,0
1277,2024-12-03,TATAPOWER,428.54998779296875,,0,0
1278,2024-12-04,TATAPOWER,425.6499938964844,,0,0
1279,2024-12-05,TATAPOWER,430.8500061035156,,0,0
1280,2024-12-06,TATAPOWER,439.70001220703125,,0,0
1281,2024-11-06,BRITANNIA,5694.89990234375,4911.35009765625,0,0
1282,2024-11-07,BRITANNIA,5688.89990234375,4892.7001953125,0,0
1283,2024-11-08,BRITANNIA,5747.14990234375,4803.35009765625,0,0
1284,2024-11-11,BRITANNIA,5434.64990234375,4848.35009765625,0,0
1285,2024-11-12,BRITANNIA,5027.5498046875,4903.9501953125,0,0
1286,2024-11-13,BRITANNIA,5046.5,5013.60009765625,0,0
1287,2024-11-14,BRITANNIA,4915.60009765625,4984.14990234375,0,0
1288,2024-11-18,BRITANNIA,4911.35009765625,4923.64990234375,0,0
1289,2024-11-19,BRITANNIA,4892.7001953125,4941.14990234375,0,0
1290,2024-11-21,BRITANNIA,4803.35009765625,4907.25,0,0
1291,2024-11-22,BRITANNIA,4848.35009765625,4909.60009765625,0,0
1292,2024-11-25,BRITANNIA,4903.9501953125,4851.5498046875,0,0
1293,2024-11-26,BRITANNIA,5013.60009765625,4872.0,0,0
1294,2024-11-27,BRITANNIA,4984.14990234375,4870.85009765625,0,0
1295,2024-11-28,BRITANNIA,4923.64990234375,,0,0
1296,2024-11-29,BRITANNIA,4941.14990234375,,0,0
1297,2024-12-02,BRITANNIA,4907.25,,0,0
1298,2024-12-03,BRITANNIA,4909.60009765625,,0,0
1299,2024-12-04,BRITANNIA,4851.5498046875,,0,1
1300,2024-12-05,BRITANNIA,4872.0,,0,0
1301,2024-12-06,BRITANNIA,4870.85009765625,,0,0
1302,2024-11-07,ADANIENSOL,964.0499877929688,871.5499877929688,0,1
1303,2024-11-08,ADANIENSOL,936.25,697.25,0,1
1304,2024-11-11,ADANIENSOL,901.9500122070312,648.9500122070312,0,1
1305,2024-11-12,ADANIENSOL,924.0499877929688,625.2000122070312,0,1
1306,2024-11-13,ADANIENSOL,889.8499755859375,600.75,0,1
1307,2024-11-14,ADANIENSOL,879.7000122070312,660.7999877929688,0,1
1308,2024-11-18,ADANIENSOL,866.5499877929688,726.8499755859375,0,1
1309,2024-11-19,ADANIENSOL,871.5499877929688,840.5,0,1
1310,2024-11-21,ADANIENSOL,697.25,807.0,1,1
1311,2024-11-22,ADANIENSOL,648.9500122070312,801.8499755859375,1,1
1312,2024-11-25,ADANIENSOL,625.2000122070312,813.4500122070312,1,0
1313,2024-11-26,ADANIENSOL,600.75,822.7999877929688,1,0
1314,2024-11-27,ADANIENSOL,660.7999877929688,808.3499755859375,1,0
1315,2024-11-28,ADANIENSOL,726.8499755859375,803.4500122070312,1,0
1316,2024-11-29,ADANIENSOL,840.5,,0,1
1317,2024-12-02,ADANIENSOL,807.0,,0,1
1318,2024-12-03,ADANIENSOL,801.8499755859375,,0,0
1319,2024-12-04,ADANIENSOL,813.4500122070312,,0,1
1320,2024-12-05,ADANIENSOL,822.7999877929688,,0,0
1321,2024-12-06,ADANIENSOL,808.3499755859375,,0,0
1322,2024-12-09,ADANIENSOL,803.4500122070312,,0,0
1323,2024-11-06,INDIGO,4061.949951171875,3976.300048828125,0,0
1324,2024-11-07,INDIGO,3995.75,4045.89990234375,0,0
1325,2024-11-08,INDIGO,4002.949951171875,4069.800048828125,0,0
1326,2024-11-11,INDIGO,4011.60009765625,4142.64990234375,0,0
1327,2024-11-12,INDIGO,3912.89990234375,4244.5,1,0
1328,2024-11-13,INDIGO,3848.800048828125,4229.60009765625,1,0
1329,2024-11-14,INDIGO,3891.199951171875,4267.89990234375,1,0
1330,2024-11-18,INDIGO,3976.300048828125,4352.64990234375,1,0
1331,2024-11-19,INDIGO,4045.89990234375,4378.89990234375,1,0
1332,2024-11-21,INDIGO,4069.800048828125,4409.25,1,0
1333,2024-11-22,INDIGO,4142.64990234375,4405.5,1,0
1334,2024-11-25,INDIGO,4244.5,4370.85009765625,0,0
1335,2024-11-26,INDIGO,4229.60009765625,4368.5498046875,0,0
1336,2024-11-27,INDIGO,4267.89990234375,4469.2001953125,0,0
1337,2024-11-28,INDIGO,4352.64990234375,,0,0
1338,2024-11-29,INDIGO,4378.89990234375,,0,0
1339,2024-12-02,INDIGO,4409.25,,0,0
1340,2024-12-03,INDIGO,4405.5,,0,0
1341,2024-12-04,INDIGO,4370.85009765625,,0,0
1342,2024-12-05,INDIGO,4368.5498046875,,0,0
1343,2024-12-06,INDIGO,4469.2001953125,,0,0
1344,2024-11-06,HINDALCO,708.2000122070312,651.0499877929688,0,0
1345,2024-11-07,HINDALCO,648.0999755859375,640.0,0,0
1346,2024-11-08,HINDALCO,650.4500122070312,648.0499877929688,0,0
1347,2024-11-11,HINDALCO,655.3499755859375,652.0999755859375,0,0
1348,2024-11-12,HINDALCO,651.6500244140625,659.8499755859375,0,0
1349,2024-11-13,HINDALCO,626.5999755859375,666.0999755859375,1,0
1350,2024-11-14,HINDALCO,627.3499755859375,661.0999755859375,1,0
1351,2024-11-18,HINDALCO,651.0499877929688,650.25,0,0
1352,2024-11-19,HINDALCO,640.0,656.2000122070312,0,0
1353,2024-11-21,HINDALCO,648.0499877929688,662.5999755859375,0,0
1354,2024-11-22,HINDALCO,652.0999755859375,667.5499877929688,0,0
1355,2024-11-25,HINDALCO,659.8499755859375,663.0499877929688,0,0
1356,2024-11-26,HINDALCO,666.0999755859375,670.8499755859375,0,0
1357,2024-11-27,HINDALCO,661.0999755859375,670.1500244140625,0,0
1358,2024-11-28,HINDALCO,650.25,,0,0
1359,2024-11-29,HINDALCO,656.2000122070312,,0,0
1360,2024-12-02,HINDALCO,662.5999755859375,,0,0
1361,2024-12-03,HINDALCO,667.5499877929688,,0,0
1362,2024-12-04,HINDALCO,663.0499877929688,,0,0
1363,2024-12-05,HINDALCO,670.8499755859375,,0,0
1364,2024-12-06,HINDALCO,670.1500244140625,,0,0
1365,2024-11-06,INDUSINDBK,1077.6500244140625,1004.5999755859375,0,0
1366,2024-11-07,INDUSINDBK,1056.800048828125,1000.2000122070312,0,0
1367,2024-11-08,INDUSINDBK,1053.800048828125,981.4500122070312,0,0
1368,2024-11-11,INDUSINDBK,1060.800048828125,998.2000122070312,0,0
1369,2024-11-12,INDUSINDBK,1059.550048828125,1003.5,0,0
1370,2024-11-13,INDUSINDBK,1036.699951171875,1009.5999755859375,0,0
1371,2024-11-14,INDUSINDBK,1017.1500244140625,1001.9500122070312,0,0
1372,2024-11-18,INDUSINDBK,1004.5999755859375,993.5999755859375,0,0
1373,2024-11-19,INDUSINDBK,1000.2000122070312,995.8499755859375,0,0
1374,2024-11-21,INDUSINDBK,981.4500122070312,990.9500122070312,0,0
1375,2024-11-22,INDUSINDBK,998.2000122070312,998.3499755859375,0,0
1376,2024-11-25,INDUSINDBK,1003.5,998.8499755859375,0,0
1377,2024-11-26,INDUSINDBK,1009.5999755859375,998.2000122070312,0,0
1378,2024-11-27,INDUSINDBK,1001.9500122070312,990.3499755859375,0,0
1379,2024-11-28,INDUSINDBK,993.5999755859375,,0,0
1380,2024-11-29,INDUSINDBK,995.8499755859375,,0,0
1381,2024-12-02,INDUSINDBK,990.9500122070312,,0,0
1382,2024-12-03,INDUSINDBK,998.3499755859375,,0,0
1383,2024-12-04,INDUSINDBK,998.8499755859375,,0,0
1384,2024-12-05,INDUSINDBK,998.2000122070312,,0,0
1385,2024-12-06,INDUSINDBK,990.3499755859375,,0,0
1386,2024-11-06,CIPLA,1594.050048828125,1465.25,0,0
1387,2024-11-07,CIPLA,1576.1500244140625,1471.550048828125,0,0
1388,2024-11-08,CIPLA,1592.5999755859375,1465.5,0,0
1389,2024-11-11,CIPLA,1552.800048828125,1486.5,0,0
1390,2024-11-12,CIPLA,1525.1500244140625,1503.300048828125,0,0
1391,2024-11-13,CIPLA,1505.5999755859375,1492.699951171875,0,0
1392,2024-11-14,CIPLA,1499.75,1491.1500244140625,0,0
1393,2024-11-18,CIPLA,1465.25,1492.75,0,0
1394,2024-11-19,CIPLA,1471.550048828125,1533.9000244140625,0,0
1395,2024-11-21,CIPLA,1465.5,1507.699951171875,0,0
1396,2024-11-22,CIPLA,1486.5,1533.9000244140625,0,0
1397,2024-11-25,CIPLA,1503.300048828125,1500.8499755859375,0,0
1398,2024-11-26,CIPLA,1492.699951171875,1498.25,0,0
1399,2024-11-27,CIPLA,1491.1500244140625,1477.4000244140625,0,0
1400,2024-11-28,CIPLA,1492.75,,0,1
1401,2024-11-29,CIPLA,1533.9000244140625,,0,0
1402,2024-12-02,CIPLA,1507.699951171875,,0,0
1403,2024-12-03,CIPLA,1533.9000244140625,,0,1
1404,2024-12-04,CIPLA,1500.8499755859375,,0,0
1405,2024-12-05,CIPLA,1498.25,,0,0
1406,2024-12-06,CIPLA,1477.4000244140625,,0,0
1407,2024-11-06,AMBUJACEM,582.6500244140625,550.5499877929688,0,0
1408,2024-11-07,AMBUJACEM,570.7000122070312,549.5499877929688,0,0
1409,2024-11-08,AMBUJACEM,564.9000244140625,484.1499938964844,0,0
1410,2024-11-11,AMBUJACEM,560.4000244140625,499.8500061035156,0,0
1411,2024-11-12,AMBUJACEM,556.5999755859375,504.95001220703125,0,0
1412,2024-11-13,AMBUJACEM,545.3499755859375,493.70001220703125,0,0
1413,2024-11-14,AMBUJACEM,544.5,515.0,0,0
1414,2024-11-18,AMBUJACEM,550.5499877929688,513.0,0,0
1415,2024-11-19,AMBUJACEM,549.5499877929688,531.5,0,0
1416,2024-11-21,AMBUJACEM,484.1499938964844,538.7999877929688,1,0
1417,2024-11-22,AMBUJACEM,499.8500061035156,566.5499877929688,1,0
1418,2024-11-25,AMBUJACEM,504.95001220703125,564.7000122070312,1,1
1419,2024-11-26,AMBUJACEM,493.70001220703125,571.0999755859375,1,1
1420,2024-11-27,AMBUJACEM,515.0,565.2999877929688,1,0
1421,2024-11-28,AMBUJACEM,513.0,,0,0
1422,2024-11-29,AMBUJACEM,531.5,,0,0
1423,2024-12-02,AMBUJACEM,538.7999877929688,,0,0
1424,2024-12-03,AMBUJACEM,566.5499877929688,,0,0
1425,2024-12-04,AMBUJACEM,564.7000122070312,,0,0
1426,2024-12-05,AMBUJACEM,571.0999755859375,,0,0
1427,2024-12-06,AMBUJACEM,565.2999877929688,,0,0
1428,2024-11-06,ATGL,742.2999877929688,669.9000244140625,0,0
1429,2024-11-07,ATGL,725.7000122070312,671.75,0,0
1430,2024-11-08,ATGL,712.5999755859375,601.9000244140625,0,0
1431,2024-11-11,ATGL,701.7999877929688,609.0999755859375,0,0
1432,2024-11-12,ATGL,701.2000122070312,600.4000244140625,0,0
1433,2024-11-13,ATGL,678.9000244140625,579.4500122070312,0,0
1434,2024-11-14,ATGL,683.9000244140625,694.0499877929688,0,0
1435,2024-11-18,ATGL,669.9000244140625,803.8499755859375,1,0
1436,2024-11-19,ATGL,671.75,812.3499755859375,1,0
1437,2024-11-21,ATGL,601.9000244140625,772.5499877929688,1,0
1438,2024-11-22,ATGL,609.0999755859375,766.25,1,0
1439,2024-11-25,ATGL,600.4000244140625,746.6500244140625,1,0
1440,2024-11-26,ATGL,579.4500122070312,743.9500122070312,1,0
1441,2024-11-27,ATGL,694.0499877929688,731.0499877929688,1,0
1442,2024-11-28,ATGL,803.8499755859375,,0,0
1443,2024-11-29,ATGL,812.3499755859375,,0,0
1444,2024-12-02,ATGL,772.5499877929688,,0,0
1445,2024-12-03,ATGL,766.25,,0,0
1446,2024-12-04,ATGL,746.6500244140625,,0,0
1447,2024-12-05,ATGL,743.9500122070312,,0,0
1448,2024-12-06,ATGL,731.0499877929688,,0,0
1449,2024-11-06,UNIONBANK,120.80999755859375,115.18000030517578,0,0
1450,2024-11-07,UNIONBANK,120.06999969482422,116.0199966430664,0,0
1451,2024-11-08,UNIONBANK,117.5199966430664,115.22000122070312,0,0
1452,2024-11-11,UNIONBANK,119.1500015258789,115.04000091552734,0,0
1453,2024-11-12,UNIONBANK,119.0,119.79000091552734,0,0
1454,2024-11-13,UNIONBANK,115.66000366210938,121.4000015258789,0,0
1455,2024-11-14,UNIONBANK,113.9000015258789,122.87999725341797,1,0
1456,2024-11-18,UNIONBANK,115.18000030517578,121.69000244140625,1,0
1457,2024-11-19,UNIONBANK,116.0199966430664,121.62000274658203,0,0
1458,2024-11-21,UNIONBANK,115.22000122070312,119.7300033569336,0,0
1459,2024-11-22,UNIONBANK,115.04000091552734,126.05999755859375,1,0
1460,2024-11-25,UNIONBANK,119.79000091552734,128.3300018310547,1,1
1461,2024-11-26,UNIONBANK,121.4000015258789,127.80000305175781,1,1
1462,2024-11-27,UNIONBANK,122.87999725341797,128.91000366210938,0,1
1463,2024-11-28,UNIONBANK,121.69000244140625,,0,1
1464,2024-11-29,UNIONBANK,121.62000274658203,,0,1
1465,2024-12-02,UNIONBANK,119.7300033569336,,0,0
1466,2024-12-03,UNIONBANK,126.05999755859375,,0,0
1467,2024-12-04,UNIONBANK,128.3300018310547,,0,0
1468,2024-12-05,UNIONBANK,127.80000305175781,,0,0
1469,2024-12-06,UNIONBANK,128.91000366210938,,0,0
1470,2024-11-06,TATACONSUM,1007.0499877929688,930.75,0,0
1471,2024-11-07,TATACONSUM,984.8499755859375,917.1500244140625,0,0
1472,2024-11-08,TATACONSUM,992.9500122070312,911.7000122070312,0,0
1473,2024-11-11,TATACONSUM,975.9500122070312,945.2000122070312,0,0
1474,2024-11-12,TATACONSUM,967.5499877929688,955.7000122070312,0,0
1475,2024-11-13,TATACONSUM,952.75,963.5499877929688,0,0
1476,2024-11-14,TATACONSUM,925.0,960.0499877929688,0,0
1477,2024-11-18,TATACONSUM,930.75,941.0499877929688,0,0
1478,2024-11-19,TATACONSUM,917.1500244140625,958.6500244140625,0,0
1479,2024-11-21,TATACONSUM,911.7000122070312,957.0,0,0
1480,2024-11-22,TATACONSUM,945.2000122070312,955.0,0,0
1481,2024-11-25,TATACONSUM,955.7000122070312,961.2000122070312,0,0
1482,2024-11-26,TATACONSUM,963.5499877929688,966.4500122070312,0,0
1483,2024-11-27,TATACONSUM,960.0499877929688,974.4500122070312,0,0
1484,2024-11-28,TATACONSUM,941.0499877929688,,0,0
1485,2024-11-29,TATACONSUM,958.6500244140625,,0,0
1486,2024-12-02,TATACONSUM,957.0,,0,0
1487,2024-12-03,TATACONSUM,955.0,,0,0
1488,2024-12-04,TATACONSUM,961.2000122070312,,0,0
1489,2024-12-05,TATACONSUM,966.4500122070312,,0,0
1490,2024-12-06,TATACONSUM,974.4500122070312,,0,0
1491,2024-11-06,EICHERMOT,4917.14990234375,4875.64990234375,0,0
1492,2024-11-07,EICHERMOT,4878.0,4965.4501953125,0,0
1493,2024-11-08,EICHERMOT,4785.25,4882.10009765625,0,0
1494,2024-11-11,EICHERMOT,4793.4501953125,4986.2001953125,0,0
1495,2024-11-12,EICHERMOT,4738.2001953125,5002.35009765625,1,0
1496,2024-11-13,EICHERMOT,4588.7001953125,4931.75,1,0
1497,2024-11-14,EICHERMOT,4883.7001953125,4917.5,0,0
1498,2024-11-18,EICHERMOT,4875.64990234375,4815.7001953125,0,0
1499,2024-11-19,EICHERMOT,4965.4501953125,4831.85009765625,0,0
1500,2024-11-21,EICHERMOT,4882.10009765625,4820.7001953125,0,0
1501,2024-11-22,EICHERMOT,4986.2001953125,4844.35009765625,0,0
1502,2024-11-25,EICHERMOT,5002.35009765625,4797.0498046875,0,0
1503,2024-11-26,EICHERMOT,4931.75,4837.5498046875,0,1
1504,2024-11-27,EICHERMOT,4917.5,4877.0498046875,0,1
1505,2024-11-28,EICHERMOT,4815.7001953125,,0,1
1506,2024-11-29,EICHERMOT,4831.85009765625,,0,0
1507,2024-12-02,EICHERMOT,4820.7001953125,,0,0
1508,2024-12-03,EICHERMOT,4844.35009765625,,0,0
1509,2024-12-04,EICHERMOT,4797.0498046875,,0,0
1510,2024-12-05,EICHERMOT,4837.5498046875,,0,0
1511,2024-12-06,EICHERMOT,4877.0498046875,,0,0
1512,2024-11-06,CANBK,105.25,98.18000030517578,0,0
1513,2024-11-07,CANBK,105.06999969482422,97.80999755859375,0,0
1514,2024-11-08,CANBK,103.69000244140625,94.45999908447266,0,0
1515,2024-11-11,CANBK,103.88999938964844,97.01000213623047,0,0
1516,2024-11-12,CANBK,101.5,100.9800033569336,0,0
1517,2024-11-13,CANBK,98.33000183105469,101.79000091552734,0,0
1518,2024-11-14,CANBK,97.48999786376953,101.55999755859375,0,0
1519,2024-11-18,CANBK,98.18000030517578,102.9000015258789,0,0
1520,2024-11-19,CANBK,97.80999755859375,102.01000213623047,0,0
1521,2024-11-21,CANBK,94.45999908447266,101.70999908447266,1,0
1522,2024-11-22,CANBK,97.01000213623047,105.12000274658203,1,0
1523,2024-11-25,CANBK,100.9800033569336,108.62999725341797,1,0
1524,2024-11-26,CANBK,101.79000091552734,108.16999816894531,1,1
1525,2024-11-27,CANBK,101.55999755859375,109.31999969482422,1,0
1526,2024-11-28,CANBK,102.9000015258789,,0,1
1527,2024-11-29,CANBK,102.01000213623047,,0,0
1528,2024-12-02,CANBK,101.70999908447266,,0,0
1529,2024-12-03,CANBK,105.12000274658203,,0,0
1530,2024-12-04,CANBK,108.62999725341797,,0,0
1531,2024-12-05,CANBK,108.16999816894531,,0,0
1532,2024-12-06,CANBK,109.31999969482422,,0,0
1533,2024-11-06,DRREDDY,1302.0999755859375,1193.550048828125,0,0
1534,2024-11-07,DRREDDY,1287.3499755859375,1213.449951171875,0,0
1535,2024-11-08,DRREDDY,1283.6500244140625,1195.3499755859375,0,0
1536,2024-11-11,DRREDDY,1287.9000244140625,1214.449951171875,0,0
1537,2024-11-12,DRREDDY,1263.9000244140625,1209.300048828125,0,0
1538,2024-11-13,DRREDDY,1245.0,1208.6500244140625,0,0
1539,2024-11-14,DRREDDY,1226.699951171875,1199.9000244140625,0,0
1540,2024-11-18,DRREDDY,1193.550048828125,1191.949951171875,0,0
1541,2024-11-19,DRREDDY,1213.449951171875,1202.300048828125,0,0
1542,2024-11-21,DRREDDY,1195.3499755859375,1221.75,0,0
1543,2024-11-22,DRREDDY,1214.449951171875,1224.5,0,0
1544,2024-11-25,DRREDDY,1209.300048828125,1215.550048828125,0,0
1545,2024-11-26,DRREDDY,1208.6500244140625,1239.8499755859375,0,0
1546,2024-11-27,DRREDDY,1199.9000244140625,1253.699951171875,0,0
1547,2024-11-28,DRREDDY,1191.949951171875,,0,0
1548,2024-11-29,DRREDDY,1202.300048828125,,0,0
1549,2024-12-02,DRREDDY,1221.75,,0,0
1550,2024-12-03,DRREDDY,1224.5,,0,0
1551,2024-12-04,DRREDDY,1215.550048828125,,0,0
1552,2024-12-05,DRREDDY,1239.8499755859375,,0,0
1553,2024-12-06,DRREDDY,1253.699951171875,,0,0
1554,2024-11-06,LODHA,1218.550048828125,1236.25,0,0
1555,2024-11-07,LODHA,1217.300048828125,1260.1500244140625,0,0
1556,2024-11-08,LODHA,1170.300048828125,1232.699951171875,1,0
1557,2024-11-11,LODHA,1187.5,1244.8499755859375,0,0
1558,2024-11-12,LODHA,1240.949951171875,1227.25,0,0
1559,2024-11-13,LODHA,1202.0999755859375,1276.050048828125,1,0
1560,2024-11-14,LODHA,1222.1500244140625,1281.949951171875,0,0
1561,2024-11-18,LODHA,1236.25,1272.800048828125,0,0
1562,2024-11-19,LODHA,1260.1500244140625,1253.199951171875,0,0
1563,2024-11-21,LODHA,1232.699951171875,1289.550048828125,0,0
1564,2024-11-22,LODHA,1244.8499755859375,1296.300048828125,0,1
1565,2024-11-25,LODHA,1227.25,1371.0999755859375,1,1
1566,2024-11-26,LODHA,1276.050048828125,1369.699951171875,1,1
1567,2024-11-27,LODHA,1281.949951171875,1371.300048828125,1,1
1568,2024-11-28,LODHA,1272.800048828125,,0,1
1569,2024-11-29,LODHA,1253.199951171875,,0,1
1570,2024-12-02,LODHA,1289.550048828125,,0,0
1571,2024-12-03,LODHA,1296.300048828125,,0,0
1572,2024-12-04,LODHA,1371.0999755859375,,0,0
1573,2024-12-05,LODHA,1369.699951171875,,0,0
1574,2024-12-06,LODHA,1371.300048828125,,0,0
1575,2024-11-06,VEDL,474.0,447.5,0,0
1576,2024-11-07,VEDL,457.8999938964844,443.54998779296875,0,0
1577,2024-11-08,VEDL,457.8999938964844,442.79998779296875,0,0
1578,2024-11-11,VEDL,456.20001220703125,445.3500061035156,0,0
1579,2024-11-12,VEDL,444.75,443.79998779296875,0,0
1580,2024-11-13,VEDL,434.75,448.3999938964844,0,0
1581,2024-11-14,VEDL,433.3999938964844,445.79998779296875,0,0
1582,2024-11-18,VEDL,447.5,451.8500061035156,0,0
1583,2024-11-19,VEDL,443.54998779296875,453.5,0,0
1584,2024-11-21,VEDL,442.79998779296875,460.54998779296875,0,0
1585,2024-11-22,VEDL,445.3500061035156,468.3500061035156,1,0
1586,2024-11-25,VEDL,443.79998779296875,468.3999938964844,1,0
1587,2024-11-26,VEDL,448.3999938964844,472.5,1,0
1588,2024-11-27,VEDL,445.79998779296875,501.3999938964844,1,0
1589,2024-11-28,VEDL,451.8500061035156,,0,0
1590,2024-11-29,VEDL,453.5,,0,0
1591,2024-12-02,VEDL,460.54998779296875,,0,0
1592,2024-12-03,VEDL,468.3500061035156,,0,0
1593,2024-12-04,VEDL,468.3999938964844,,0,0
1594,2024-12-05,VEDL,472.5,,0,0
1595,2024-12-06,VEDL,501.3999938964844,,0,0
1596,2024-11-06,TVSMOTOR,2485.89990234375,2416.0,0,0
1597,2024-11-07,TVSMOTOR,2479.449951171875,2429.25,0,0
